row_index,cluster_index,cluster_representative
11424,2,the drowned and the saved
11425,2,the drowned and the saved
11426,2,the drowned and the saved
11427,2,the drowned and the saved
11428,2,the drowned and the saved
11429,2,the drowned and the saved
11430,2,the drowned and the saved
11431,2,the drowned and the saved
11432,2,the drowned and the saved
11433,2,the drowned and the saved
11434,2,the drowned and the saved
11435,2,the drowned and the saved
11436,2,the drowned and the saved
11437,1,the drowned and the saved
11438,2,the drowned and the saved
11439,2,the drowned and the saved
11440,2,the drowned and the saved
11441,2,the drowned and the saved
11442,2,the drowned and the saved
11443,2,the drowned and the saved
11444,2,the drowned and the saved
11445,2,the drowned and the saved
11446,2,the drowned and the saved
11447,2,the drowned and the saved
11448,2,the drowned and the saved
11449,2,the drowned and the saved
11450,2,the drowned and the saved
11451,2,the drowned and the saved
11452,2,the drowned and the saved
11453,2,the drowned and the saved
11454,2,the drowned and the saved
11455,2,the drowned and the saved
11456,2,the drowned and the saved
11457,2,the drowned and the saved
11458,2,the drowned and the saved
11459,2,the drowned and the saved
11460,2,the drowned and the saved
11461,2,the drowned and the saved
11462,2,the drowned and the saved
11463,2,the drowned and the saved
11464,2,the drowned and the saved
11465,2,the drowned and the saved
11466,2,the drowned and the saved
11467,2,the drowned and the saved
11468,2,the drowned and the saved
11469,2,the drowned and the saved
11470,2,the drowned and the saved
11471,2,the drowned and the saved
11472,2,the drowned and the saved
11473,2,the drowned and the saved
11474,2,the drowned and the saved
11475,2,the drowned and the saved
11476,2,the drowned and the saved
11477,2,the drowned and the saved
11478,2,the drowned and the saved
11479,2,the drowned and the saved
11480,2,the drowned and the saved
11481,2,the drowned and the saved
11482,2,the drowned and the saved
11483,2,the drowned and the saved
11484,2,the drowned and the saved
11485,2,the drowned and the saved
11486,2,the drowned and the saved
11487,2,the drowned and the saved
11488,2,the drowned and the saved
11489,2,the drowned and the saved
11490,2,the drowned and the saved
11491,2,the drowned and the saved
11492,2,the drowned and the saved
11493,2,the drowned and the saved
11494,2,the drowned and the saved
11495,2,the drowned and the saved
11496,2,the drowned and the saved
11497,2,the drowned and the saved
11498,2,the drowned and the saved
11499,2,the drowned and the saved
11500,2,the drowned and the saved
11501,2,the drowned and the saved
11502,2,the drowned and the saved
11503,2,the drowned and the saved
11504,2,the drowned and the saved
11505,2,the drowned and the saved
11506,2,the drowned and the saved
11507,2,the drowned and the saved
11508,2,the drowned and the saved
11509,2,the drowned and the saved
11510,2,the drowned and the saved
11511,2,the drowned and the saved
11512,2,the drowned and the saved
11513,2,the drowned and the saved
11514,2,the drowned and the saved
11515,2,the drowned and the saved
11516,2,the drowned and the saved
11517,2,the drowned and the saved
11518,2,the drowned and the saved
11519,2,the drowned and the saved
11520,2,the drowned and the saved
11521,2,the drowned and the saved
11522,2,the drowned and the saved
11523,2,the drowned and the saved
11524,2,the drowned and the saved
11525,2,the drowned and the saved
11526,2,the drowned and the saved
11527,2,the drowned and the saved
11528,2,the drowned and the saved
11529,2,the drowned and the saved
11530,2,the drowned and the saved
11531,2,the drowned and the saved
11532,2,the drowned and the saved
11533,2,the drowned and the saved
11534,2,the drowned and the saved
11535,2,the drowned and the saved
11536,2,the drowned and the saved
11537,2,the drowned and the saved
11538,2,the drowned and the saved
11539,2,the drowned and the saved
11540,2,the drowned and the saved
11541,2,the drowned and the saved
11542,2,the drowned and the saved
11543,2,the drowned and the saved
11544,2,the drowned and the saved
11545,2,the drowned and the saved
11546,2,the drowned and the saved
11547,2,the drowned and the saved
11548,2,the drowned and the saved
11549,2,the drowned and the saved
11550,2,the drowned and the saved
11551,2,the drowned and the saved
11552,2,the drowned and the saved
11553,2,the drowned and the saved
11554,2,the drowned and the saved
11555,2,the drowned and the saved
11556,2,the drowned and the saved
11557,2,the drowned and the saved
11558,2,the drowned and the saved
11559,1,the drowned and the saved
11560,2,the drowned and the saved
11561,2,the drowned and the saved
11562,1,the drowned and the saved
11563,1,the drowned and the saved
11564,1,the drowned and the saved
11565,1,the drowned and the saved
11566,1,the drowned and the saved
11567,2,the drowned and the saved
11568,2,the drowned and the saved
11569,2,the drowned and the saved
11570,2,the drowned and the saved
11571,2,the drowned and the saved
11572,2,the drowned and the saved
11573,2,the drowned and the saved
11574,2,the drowned and the saved
11575,2,the drowned and the saved
11576,2,the drowned and the saved
11577,2,the drowned and the saved
11578,2,the drowned and the saved
11579,1,the drowned and the saved
11580,2,the drowned and the saved
11581,2,the drowned and the saved
11582,2,the drowned and the saved
11583,2,the drowned and the saved
11584,2,the drowned and the saved
11585,2,the drowned and the saved
11586,2,the drowned and the saved
11587,2,the drowned and the saved
11588,2,the drowned and the saved
11589,2,the drowned and the saved
11590,2,the drowned and the saved
11591,2,the drowned and the saved
11592,2,the drowned and the saved
11593,2,the drowned and the saved
11594,2,the drowned and the saved
11595,2,the drowned and the saved
11596,2,the drowned and the saved
11597,2,the drowned and the saved
11598,2,the drowned and the saved
11599,1,the drowned and the saved
11600,2,the drowned and the saved
11601,2,the drowned and the saved
11602,2,the drowned and the saved
11603,2,the drowned and the saved
11604,0,the drowned and the saved
11605,2,the drowned and the saved
11606,2,the drowned and the saved
11607,2,the drowned and the saved
11608,2,the drowned and the saved
11609,2,the drowned and the saved
11610,2,the drowned and the saved
11611,2,the drowned and the saved
11612,2,the drowned and the saved
11613,2,the drowned and the saved
11614,2,the drowned and the saved
11615,2,the drowned and the saved
11616,2,the drowned and the saved
11617,2,the drowned and the saved
11618,2,the drowned and the saved
11619,2,the drowned and the saved
11620,2,the drowned and the saved
11621,2,the drowned and the saved
11622,2,the drowned and the saved
11623,2,the drowned and the saved
11624,2,the drowned and the saved
11625,0,the drowned and the saved
11626,2,the drowned and the saved
11627,2,the drowned and the saved
11628,2,the drowned and the saved
11629,2,the drowned and the saved
11630,2,the drowned and the saved
11631,2,the drowned and the saved
11632,2,the drowned and the saved
11633,2,the drowned and the saved
11634,2,the drowned and the saved
11635,2,the drowned and the saved
11636,2,the drowned and the saved
11637,2,the drowned and the saved
11638,2,the drowned and the saved
11639,2,the drowned and the saved
11640,1,the drowned and the saved
11641,1,the drowned and the saved
11642,2,the drowned and the saved
11643,2,the drowned and the saved
11644,2,the drowned and the saved
11645,2,the drowned and the saved
11646,1,the drowned and the saved
11647,2,the drowned and the saved
11648,2,the drowned and the saved
11649,2,the drowned and the saved
11650,2,the drowned and the saved
11651,2,the drowned and the saved
11652,2,the drowned and the saved
11653,2,the drowned and the saved
11654,2,the drowned and the saved
11655,2,the drowned and the saved
11656,2,the drowned and the saved
11657,2,the drowned and the saved
11658,2,the drowned and the saved
11659,2,the drowned and the saved
11660,2,the drowned and the saved
11661,2,the drowned and the saved
11662,2,the drowned and the saved
11663,2,the drowned and the saved
11664,2,the drowned and the saved
11665,2,the drowned and the saved
11666,2,the drowned and the saved
11667,2,the drowned and the saved
11668,2,the drowned and the saved
11669,2,the drowned and the saved
11670,2,the drowned and the saved
11671,2,the drowned and the saved
11672,2,the drowned and the saved
11673,2,the drowned and the saved
11674,2,the drowned and the saved
11675,2,the drowned and the saved
11676,2,the drowned and the saved
11677,2,the drowned and the saved
11678,2,the drowned and the saved
11679,2,the drowned and the saved
11680,2,the drowned and the saved
11681,2,the drowned and the saved
11682,2,the drowned and the saved
11683,2,the drowned and the saved
11684,2,the drowned and the saved
11685,2,the drowned and the saved
11686,2,the drowned and the saved
11687,2,the drowned and the saved
11688,2,the drowned and the saved
11689,1,the drowned and the saved
11690,2,the drowned and the saved
11691,1,the drowned and the saved
11692,2,the drowned and the saved
11693,2,the drowned and the saved
11694,2,the drowned and the saved
11695,2,the drowned and the saved
11696,2,the drowned and the saved
11697,2,the drowned and the saved
11698,2,the drowned and the saved
11699,2,the drowned and the saved
11700,2,the drowned and the saved
11701,2,the drowned and the saved
11702,2,the drowned and the saved
11703,2,the drowned and the saved
11704,2,the drowned and the saved
11705,2,the drowned and the saved
11706,2,the drowned and the saved
11707,1,the drowned and the saved
11708,2,the drowned and the saved
11709,2,the drowned and the saved
11710,2,the drowned and the saved
11711,2,the drowned and the saved
11712,2,the drowned and the saved
11713,2,the drowned and the saved
11714,2,the drowned and the saved
11715,2,the drowned and the saved
11716,2,the drowned and the saved
11717,2,the drowned and the saved
11718,2,the drowned and the saved
11719,2,the drowned and the saved
11720,2,the drowned and the saved
11721,2,the drowned and the saved
11722,2,the drowned and the saved
11723,2,the drowned and the saved
11724,2,the drowned and the saved
11725,2,the drowned and the saved
11726,2,the drowned and the saved
11727,2,the drowned and the saved
11728,2,the drowned and the saved
11729,1,the drowned and the saved
11730,1,the drowned and the saved
11731,1,the drowned and the saved
11732,1,the drowned and the saved
11733,1,the drowned and the saved
11734,1,the drowned and the saved
11735,1,the drowned and the saved
11736,2,the drowned and the saved
11737,2,the drowned and the saved
11738,2,the drowned and the saved
11739,2,the drowned and the saved
11740,2,the drowned and the saved
11741,2,the drowned and the saved
11742,2,the drowned and the saved
11743,2,the drowned and the saved
11744,2,the drowned and the saved
11745,2,the drowned and the saved
11746,2,the drowned and the saved
11747,2,the drowned and the saved
11748,2,the drowned and the saved
11749,2,the drowned and the saved
11750,2,the drowned and the saved
11751,2,the drowned and the saved
11752,2,the drowned and the saved
11753,2,the drowned and the saved
11754,2,the drowned and the saved
11755,2,the drowned and the saved
11756,2,the drowned and the saved
11757,1,the drowned and the saved
11758,2,the drowned and the saved
11759,2,the drowned and the saved
11760,2,the drowned and the saved
11761,2,the drowned and the saved
11762,2,the drowned and the saved
11763,2,the drowned and the saved
11764,2,the drowned and the saved
11765,2,the drowned and the saved
11766,2,the drowned and the saved
11767,2,the drowned and the saved
11768,2,the drowned and the saved
11769,2,the drowned and the saved
11770,2,the drowned and the saved
11771,2,the drowned and the saved
11772,2,the drowned and the saved
11773,2,the drowned and the saved
11774,2,the drowned and the saved
11775,2,the drowned and the saved
11776,2,the drowned and the saved
11777,0,the drowned and the saved
11778,2,the drowned and the saved
11779,2,the drowned and the saved
11780,2,the drowned and the saved
11781,2,the drowned and the saved
11782,2,the drowned and the saved
11783,0,the drowned and the saved
11784,2,the drowned and the saved
11785,2,the drowned and the saved
11786,2,the drowned and the saved
11787,1,the drowned and the saved
11788,2,the drowned and the saved
11789,2,the drowned and the saved
11790,2,the drowned and the saved
11791,2,the drowned and the saved
11792,2,the drowned and the saved
11793,2,the drowned and the saved
11794,2,the drowned and the saved
11795,2,the drowned and the saved
11796,2,the drowned and the saved
11797,2,the drowned and the saved
11798,1,the drowned and the saved
11799,2,the drowned and the saved
11800,2,the drowned and the saved
11801,2,the drowned and the saved
11802,2,the drowned and the saved
11803,2,the drowned and the saved
11804,2,the drowned and the saved
11805,2,the drowned and the saved
11806,2,the drowned and the saved
11807,2,the drowned and the saved
11808,2,the drowned and the saved
11809,2,the drowned and the saved
11810,2,the drowned and the saved
11811,2,the drowned and the saved
11812,2,the drowned and the saved
11813,2,the drowned and the saved
11814,2,the drowned and the saved
11815,2,the drowned and the saved
11816,1,the drowned and the saved
11817,1,the drowned and the saved
11818,1,the drowned and the saved
11819,1,the drowned and the saved
11820,1,the drowned and the saved
11821,1,the drowned and the saved
11822,1,the drowned and the saved
11823,1,the drowned and the saved
11824,1,the drowned and the saved
11825,1,the drowned and the saved
11826,2,the drowned and the saved
11827,2,the drowned and the saved
11828,2,the drowned and the saved
11829,2,the drowned and the saved
11830,2,the drowned and the saved
11831,2,the drowned and the saved
11832,2,the drowned and the saved
11833,2,the drowned and the saved
11834,2,the drowned and the saved
11835,2,the drowned and the saved
11836,2,the drowned and the saved
11837,2,the drowned and the saved
11838,2,the drowned and the saved
11839,2,the drowned and the saved
11840,2,the drowned and the saved
11841,2,the drowned and the saved
11842,2,the drowned and the saved
11843,2,the drowned and the saved
11844,2,the drowned and the saved
11845,2,the drowned and the saved
11846,2,the drowned and the saved
11847,2,the drowned and the saved
11848,2,the drowned and the saved
11849,2,the drowned and the saved
11850,2,the drowned and the saved
11851,2,the drowned and the saved
11852,2,the drowned and the saved
11853,2,the drowned and the saved
11854,2,the drowned and the saved
11855,2,the drowned and the saved
11856,2,the drowned and the saved
11857,2,the drowned and the saved
11858,2,the drowned and the saved
11859,2,the drowned and the saved
11860,2,the drowned and the saved
11861,2,the drowned and the saved
11862,2,the drowned and the saved
11863,2,the drowned and the saved
11864,2,the drowned and the saved
11865,2,the drowned and the saved
11866,2,the drowned and the saved
11867,2,the drowned and the saved
11868,2,the drowned and the saved
11869,2,the drowned and the saved
11870,2,the drowned and the saved
11871,2,the drowned and the saved
11872,2,the drowned and the saved
11873,2,the drowned and the saved
11874,2,the drowned and the saved
11875,2,the drowned and the saved
11876,2,the drowned and the saved
11877,2,the drowned and the saved
11878,2,the drowned and the saved
11879,2,the drowned and the saved
11880,2,the drowned and the saved
11881,2,the drowned and the saved
11882,2,the drowned and the saved
11883,2,the drowned and the saved
11884,2,the drowned and the saved
11885,2,the drowned and the saved
11886,2,the drowned and the saved
11887,2,the drowned and the saved
11888,2,the drowned and the saved
11889,2,the drowned and the saved
11890,2,the drowned and the saved
11891,2,the drowned and the saved
11892,2,the drowned and the saved
11893,2,the drowned and the saved
11894,2,the drowned and the saved
11895,2,the drowned and the saved
11896,2,the drowned and the saved
11897,2,the drowned and the saved
11898,2,the drowned and the saved
11899,2,the drowned and the saved
11900,2,the drowned and the saved
11901,2,the drowned and the saved
11902,2,the drowned and the saved
11903,2,the drowned and the saved
11904,2,the drowned and the saved
11905,2,the drowned and the saved
11906,2,the drowned and the saved
11907,2,the drowned and the saved
11908,2,the drowned and the saved
11909,2,the drowned and the saved
11910,2,the drowned and the saved
11911,2,the drowned and the saved
11912,2,the drowned and the saved
11913,2,the drowned and the saved
11914,2,the drowned and the saved
11915,2,the drowned and the saved
11916,2,the drowned and the saved
11917,2,the drowned and the saved
11918,2,the drowned and the saved
11919,2,the drowned and the saved
11920,2,the drowned and the saved
11921,1,the drowned and the saved
11922,2,the drowned and the saved
11923,2,the drowned and the saved
11924,2,the drowned and the saved
11925,2,the drowned and the saved
11926,2,the drowned and the saved
11927,2,the drowned and the saved
11928,1,the drowned and the saved
11929,2,the drowned and the saved
11930,2,the drowned and the saved
11931,2,the drowned and the saved
11932,2,the drowned and the saved
11933,2,the drowned and the saved
11934,2,the drowned and the saved
11935,2,the drowned and the saved
11936,2,the drowned and the saved
11937,2,the drowned and the saved
11938,2,the drowned and the saved
11939,2,the drowned and the saved
11940,2,the drowned and the saved
11941,2,the drowned and the saved
11942,2,the drowned and the saved
11943,2,the drowned and the saved
11944,2,the drowned and the saved
11945,2,the drowned and the saved
11946,2,the drowned and the saved
11947,2,the drowned and the saved
11948,2,the drowned and the saved
11949,2,the drowned and the saved
11950,2,the drowned and the saved
11951,2,the drowned and the saved
11952,2,the drowned and the saved
11953,2,the drowned and the saved
11954,2,the drowned and the saved
11955,2,the drowned and the saved
11956,2,the drowned and the saved
11957,2,the drowned and the saved
11958,2,the drowned and the saved
11959,2,the drowned and the saved
11960,2,the drowned and the saved
11961,2,the drowned and the saved
11962,2,the drowned and the saved
11963,2,the drowned and the saved
11964,2,the drowned and the saved
11965,2,the drowned and the saved
11966,2,the drowned and the saved
11967,2,the drowned and the saved
11968,2,the drowned and the saved
11969,2,the drowned and the saved
11970,2,the drowned and the saved
11971,2,the drowned and the saved
11972,2,the drowned and the saved
11973,2,the drowned and the saved
11974,2,the drowned and the saved
11975,2,the drowned and the saved
11976,2,the drowned and the saved
11977,2,the drowned and the saved
11978,2,the drowned and the saved
11979,2,the drowned and the saved
11980,2,the drowned and the saved
11981,2,the drowned and the saved
11982,0,the drowned and the saved
11983,0,the drowned and the saved
11984,0,the drowned and the saved
11985,3,steampunk windmill inside a glass jar buried in sand
11986,3,steampunk windmill inside a glass jar buried in sand
11987,3,steampunk windmill inside a glass jar buried in sand
11988,3,steampunk windmill inside a glass jar buried in sand
11989,3,steampunk windmill inside a glass jar buried in sand
11990,3,steampunk windmill inside a glass jar buried in sand
11991,3,steampunk windmill inside a glass jar buried in sand
11992,3,steampunk windmill inside a glass jar buried in sand
11993,3,steampunk windmill inside a glass jar buried in sand
11994,2,the drowned and the saved
11995,2,the drowned and the saved
11996,1,the drowned and the saved
11997,2,the drowned and the saved
11998,2,the drowned and the saved
11999,2,the drowned and the saved
12000,1,the drowned and the saved
12001,2,the drowned and the saved
12002,2,the drowned and the saved
12003,2,the drowned and the saved
12004,2,the drowned and the saved
12005,2,the drowned and the saved
12006,2,the drowned and the saved
12007,1,the drowned and the saved
12008,1,the drowned and the saved
12009,2,the drowned and the saved
12010,2,the drowned and the saved
12011,2,the drowned and the saved
12012,2,the drowned and the saved
12013,2,the drowned and the saved
12014,2,the drowned and the saved
12015,2,the drowned and the saved
12016,2,the drowned and the saved
12017,2,the drowned and the saved
12018,2,the drowned and the saved
12019,2,the drowned and the saved
12020,2,the drowned and the saved
12021,2,the drowned and the saved
12022,2,the drowned and the saved
12023,2,the drowned and the saved
12024,2,the drowned and the saved
12025,2,the drowned and the saved
12026,2,the drowned and the saved
12027,2,the drowned and the saved
12028,2,the drowned and the saved
12029,2,the drowned and the saved
12030,2,the drowned and the saved
12031,2,the drowned and the saved
12032,2,the drowned and the saved
12033,2,the drowned and the saved
12034,2,the drowned and the saved
12035,2,the drowned and the saved
12036,2,the drowned and the saved
12037,2,the drowned and the saved
12038,2,the drowned and the saved
12039,2,the drowned and the saved
12040,2,the drowned and the saved
12041,2,the drowned and the saved
12042,2,the drowned and the saved
12043,2,the drowned and the saved
12044,2,the drowned and the saved
12045,2,the drowned and the saved
12046,2,the drowned and the saved
12047,2,the drowned and the saved
12048,2,the drowned and the saved
12049,2,the drowned and the saved
12050,2,the drowned and the saved
12051,2,the drowned and the saved
12052,2,the drowned and the saved
12053,2,the drowned and the saved
12054,2,the drowned and the saved
12055,2,the drowned and the saved
12056,2,the drowned and the saved
12057,2,the drowned and the saved
12058,2,the drowned and the saved
12059,2,the drowned and the saved
12060,2,the drowned and the saved
12061,2,the drowned and the saved
12062,2,the drowned and the saved
12063,2,the drowned and the saved
12064,2,the drowned and the saved
12065,2,the drowned and the saved
12066,2,the drowned and the saved
12067,2,the drowned and the saved
12068,2,the drowned and the saved
12069,2,the drowned and the saved
12070,2,the drowned and the saved
12071,2,the drowned and the saved
12072,2,the drowned and the saved
12073,2,the drowned and the saved
12074,2,the drowned and the saved
12075,2,the drowned and the saved
12076,2,the drowned and the saved
12077,2,the drowned and the saved
12078,2,the drowned and the saved
12079,2,the drowned and the saved
12080,2,the drowned and the saved
12081,2,the drowned and the saved
12082,2,the drowned and the saved
12083,1,the drowned and the saved
12084,2,the drowned and the saved
12085,2,the drowned and the saved
12086,2,the drowned and the saved
12087,2,the drowned and the saved
12088,2,the drowned and the saved
12089,2,the drowned and the saved
12090,2,the drowned and the saved
12091,2,the drowned and the saved
12092,2,the drowned and the saved
12093,2,the drowned and the saved
12094,2,the drowned and the saved
12095,2,the drowned and the saved
12096,2,the drowned and the saved
12097,2,the drowned and the saved
12098,2,the drowned and the saved
12099,2,the drowned and the saved
12100,2,the drowned and the saved
12101,2,the drowned and the saved
12102,2,the drowned and the saved
12103,2,the drowned and the saved
12104,2,the drowned and the saved
12105,2,the drowned and the saved
12106,2,the drowned and the saved
12107,2,the drowned and the saved
12108,2,the drowned and the saved
12109,2,the drowned and the saved
12110,2,the drowned and the saved
12111,2,the drowned and the saved
12112,2,the drowned and the saved
12113,2,the drowned and the saved
12114,2,the drowned and the saved
12115,2,the drowned and the saved
12116,2,the drowned and the saved
12117,2,the drowned and the saved
12118,2,the drowned and the saved
12119,2,the drowned and the saved
12120,2,the drowned and the saved
12121,2,the drowned and the saved
12122,2,the drowned and the saved
12123,2,the drowned and the saved
12124,2,the drowned and the saved
12125,2,the drowned and the saved
12126,2,the drowned and the saved
12127,2,the drowned and the saved
12128,2,the drowned and the saved
12129,1,the drowned and the saved
12130,2,the drowned and the saved
12131,2,the drowned and the saved
12132,2,the drowned and the saved
12133,2,the drowned and the saved
12134,2,the drowned and the saved
12135,2,the drowned and the saved
12136,2,the drowned and the saved
12137,2,the drowned and the saved
12138,2,the drowned and the saved
12139,2,the drowned and the saved
12140,2,the drowned and the saved
12141,2,the drowned and the saved
12142,2,the drowned and the saved
12143,2,the drowned and the saved
12144,2,the drowned and the saved
12145,2,the drowned and the saved
12146,2,the drowned and the saved
12147,2,the drowned and the saved
12148,1,the drowned and the saved
12149,2,the drowned and the saved
12150,2,the drowned and the saved
12151,2,the drowned and the saved
12152,2,the drowned and the saved
12153,2,the drowned and the saved
12154,2,the drowned and the saved
12155,2,the drowned and the saved
12156,2,the drowned and the saved
12157,2,the drowned and the saved
12158,2,the drowned and the saved
12159,2,the drowned and the saved
12160,1,the drowned and the saved
12161,2,the drowned and the saved
12162,1,the drowned and the saved
12163,1,the drowned and the saved
12164,1,the drowned and the saved
12165,1,the drowned and the saved
12166,1,the drowned and the saved
12167,2,the drowned and the saved
12168,2,the drowned and the saved
12169,2,the drowned and the saved
12170,2,the drowned and the saved
12171,2,the drowned and the saved
12172,2,the drowned and the saved
12173,2,the drowned and the saved
12174,2,the drowned and the saved
12175,2,the drowned and the saved
12176,2,the drowned and the saved
12177,2,the drowned and the saved
12178,2,the drowned and the saved
12179,2,the drowned and the saved
12180,2,the drowned and the saved
12181,2,the drowned and the saved
12182,2,the drowned and the saved
12183,2,the drowned and the saved
12184,2,the drowned and the saved
12185,2,the drowned and the saved
12186,2,the drowned and the saved
12187,2,the drowned and the saved
12188,2,the drowned and the saved
12189,2,the drowned and the saved
12190,2,the drowned and the saved
12191,1,the drowned and the saved
12192,2,the drowned and the saved
12193,2,the drowned and the saved
12194,2,the drowned and the saved
12195,2,the drowned and the saved
12196,2,the drowned and the saved
12197,2,the drowned and the saved
12198,2,the drowned and the saved
12199,2,the drowned and the saved
12200,2,the drowned and the saved
12201,2,the drowned and the saved
12202,2,the drowned and the saved
12203,2,the drowned and the saved
12204,2,the drowned and the saved
12205,2,the drowned and the saved
12206,2,the drowned and the saved
12207,2,the drowned and the saved
12208,2,the drowned and the saved
12209,2,the drowned and the saved
12210,2,the drowned and the saved
12211,1,the drowned and the saved
12212,2,the drowned and the saved
12213,2,the drowned and the saved
12214,2,the drowned and the saved
12215,2,the drowned and the saved
12216,2,the drowned and the saved
12217,2,the drowned and the saved
12218,2,the drowned and the saved
12219,2,the drowned and the saved
12220,2,the drowned and the saved
12221,2,the drowned and the saved
12222,2,the drowned and the saved
12223,2,the drowned and the saved
12224,2,the drowned and the saved
12225,2,the drowned and the saved
12226,2,the drowned and the saved
12227,2,the drowned and the saved
12228,2,the drowned and the saved
12229,1,the drowned and the saved
12230,2,the drowned and the saved
12231,1,the drowned and the saved
12232,2,the drowned and the saved
12233,2,the drowned and the saved
12234,2,the drowned and the saved
12235,1,the drowned and the saved
12236,0,the drowned and the saved
12237,2,the drowned and the saved
12238,2,the drowned and the saved
12239,2,the drowned and the saved
12240,2,the drowned and the saved
12241,2,the drowned and the saved
12242,2,the drowned and the saved
12243,2,the drowned and the saved
12244,2,the drowned and the saved
12245,2,the drowned and the saved
12246,2,the drowned and the saved
12247,2,the drowned and the saved
12248,2,the drowned and the saved
12249,2,the drowned and the saved
12250,2,the drowned and the saved
12251,2,the drowned and the saved
12252,2,the drowned and the saved
12253,2,the drowned and the saved
12254,2,the drowned and the saved
12255,2,the drowned and the saved
12256,2,the drowned and the saved
12257,2,the drowned and the saved
12258,2,the drowned and the saved
12259,2,the drowned and the saved
12260,2,the drowned and the saved
12261,2,the drowned and the saved
12262,2,the drowned and the saved
12263,2,the drowned and the saved
12264,2,the drowned and the saved
12265,2,the drowned and the saved
12266,2,the drowned and the saved
12267,2,the drowned and the saved
12268,2,the drowned and the saved
12269,2,the drowned and the saved
12270,2,the drowned and the saved
12271,2,the drowned and the saved
12272,2,the drowned and the saved
12273,2,the drowned and the saved
12274,2,the drowned and the saved
12275,2,the drowned and the saved
12276,2,the drowned and the saved
12277,2,the drowned and the saved
12278,2,the drowned and the saved
12279,2,the drowned and the saved
12280,2,the drowned and the saved
12281,2,the drowned and the saved
12282,1,the drowned and the saved
12283,1,the drowned and the saved
12284,1,the drowned and the saved
12285,2,the drowned and the saved
12286,2,the drowned and the saved
12287,2,the drowned and the saved
12288,2,the drowned and the saved
12289,2,the drowned and the saved
12290,2,the drowned and the saved
12291,2,the drowned and the saved
12292,2,the drowned and the saved
12293,2,the drowned and the saved
12294,2,the drowned and the saved
12295,2,the drowned and the saved
12296,2,the drowned and the saved
12297,2,the drowned and the saved
12298,2,the drowned and the saved
12299,2,the drowned and the saved
12300,2,the drowned and the saved
12301,2,the drowned and the saved
12302,2,the drowned and the saved
12303,2,the drowned and the saved
12304,2,the drowned and the saved
12305,2,the drowned and the saved
12306,2,the drowned and the saved
12307,2,the drowned and the saved
12308,2,the drowned and the saved
12309,2,the drowned and the saved
12310,2,the drowned and the saved
12311,2,the drowned and the saved
12312,2,the drowned and the saved
12313,2,the drowned and the saved
12314,2,the drowned and the saved
12315,2,the drowned and the saved
12316,2,the drowned and the saved
12317,2,the drowned and the saved
12318,2,the drowned and the saved
12319,2,the drowned and the saved
12320,2,the drowned and the saved
12321,2,the drowned and the saved
12322,2,the drowned and the saved
12323,2,the drowned and the saved
12324,2,the drowned and the saved
12325,2,the drowned and the saved
12326,2,the drowned and the saved
12327,2,the drowned and the saved
12328,2,the drowned and the saved
12329,2,the drowned and the saved
12330,2,the drowned and the saved
12331,2,the drowned and the saved
12332,2,the drowned and the saved
12333,2,the drowned and the saved
12334,1,the drowned and the saved
12335,1,the drowned and the saved
12336,1,the drowned and the saved
12337,1,the drowned and the saved
12338,1,the drowned and the saved
12339,1,the drowned and the saved
12340,1,the drowned and the saved
12341,1,the drowned and the saved
12342,1,the drowned and the saved
12343,2,the drowned and the saved
12344,2,the drowned and the saved
12345,2,the drowned and the saved
12346,2,the drowned and the saved
12347,2,the drowned and the saved
12348,2,the drowned and the saved
12349,1,the drowned and the saved
12350,1,the drowned and the saved
12351,1,the drowned and the saved
12352,1,the drowned and the saved
12353,2,the drowned and the saved
12354,2,the drowned and the saved
12355,2,the drowned and the saved
12356,2,the drowned and the saved
12357,2,the drowned and the saved
12358,2,the drowned and the saved
12359,2,the drowned and the saved
12360,2,the drowned and the saved
12361,2,the drowned and the saved
12362,2,the drowned and the saved
12363,2,the drowned and the saved
12364,2,the drowned and the saved
12365,2,the drowned and the saved
12366,2,the drowned and the saved
12367,2,the drowned and the saved
12368,2,the drowned and the saved
12369,2,the drowned and the saved
12370,2,the drowned and the saved
12371,2,the drowned and the saved
12372,2,the drowned and the saved
12373,2,the drowned and the saved
12374,2,the drowned and the saved
12375,2,the drowned and the saved
12376,2,the drowned and the saved
12377,2,the drowned and the saved
12378,2,the drowned and the saved
12379,2,the drowned and the saved
12380,2,the drowned and the saved
12381,2,the drowned and the saved
12382,2,the drowned and the saved
12383,2,the drowned and the saved
12384,2,the drowned and the saved
12385,2,the drowned and the saved
12386,2,the drowned and the saved
12387,2,the drowned and the saved
12388,2,the drowned and the saved
12389,2,the drowned and the saved
12390,2,the drowned and the saved
12391,2,the drowned and the saved
12392,2,the drowned and the saved
12393,2,the drowned and the saved
12394,2,the drowned and the saved
12395,2,the drowned and the saved
12396,2,the drowned and the saved
12397,2,the drowned and the saved
12398,2,the drowned and the saved
12399,2,the drowned and the saved
12400,2,the drowned and the saved
12401,2,the drowned and the saved
12402,2,the drowned and the saved
12403,2,the drowned and the saved
12404,2,the drowned and the saved
12405,2,the drowned and the saved
12406,2,the drowned and the saved
12407,1,the drowned and the saved
12408,2,the drowned and the saved
12409,2,the drowned and the saved
12410,2,the drowned and the saved
12411,2,the drowned and the saved
12412,2,the drowned and the saved
12413,2,the drowned and the saved
12414,2,the drowned and the saved
